"","period","site","dens","spp","norm"
"523",19,"1",0.5,"Enc.red",-0.167178762939068
"524",20,"1",NA,"Enc.red",NA
"525",21,"1",1,"Enc.red",0.432481583862603
"526",22,"1",0,"Enc.red",-0.766839109740739
"527",23,"1",1.5,"Enc.red",1.03214193066427
"528",24,"1",0,"Enc.red",-0.766839109740739
"529",25,"1",0,"Enc.red",-0.766839109740739
"530",26,"1",NA,"Enc.red",NA
"531",27,"1",0,"Enc.red",-0.766839109740739
"532",28,"1",0,"Enc.red",-0.766839109740739
"533",29,"1",0.5,"Enc.red",-0.167178762939068
"534",30,"1",0,"Enc.red",-0.766839109740739
"535",31,"1",0,"Enc.red",-0.766839109740739
"536",32,"1",0,"Enc.red",-0.766839109740739
"537",33,"1",0,"Enc.red",-0.766839109740739
"538",34,"1",0,"Enc.red",-0.766839109740739
"539",35,"1",0,"Enc.red",-0.766839109740739
"540",36,"1",0,"Enc.red",-0.766839109740739
"541",37,"1",2.5,"Enc.red",2.23146262426762
"542",38,"1",0,"Enc.red",-0.766839109740739
"543",39,"1",0,"Enc.red",-0.766839109740739
"544",40,"1",0,"Enc.red",-0.766839109740739
"545",41,"1",0,"Enc.red",-0.766839109740739
"546",42,"1",0,"Enc.red",-0.766839109740739
"547",43,"1",0.5,"Enc.red",-0.167178762939068
"548",44,"1",0,"Enc.red",-0.766839109740739
"549",45,"1",0,"Enc.red",-0.766839109740739
"550",46,"1",2.5,"Enc.red",2.23146262426762
"551",47,"1",0,"Enc.red",-0.766839109740739
"552",48,"1",NA,"Enc.red",NA
"553",49,"1",0.5,"Enc.red",-0.167178762939068
"554",50,"1",0,"Enc.red",-0.766839109740739
"555",51,"1",0.5,"Enc.red",-0.167178762939068
"556",52,"1",2.5,"Enc.red",2.23146262426762
"557",53,"1",0.5,"Enc.red",-0.167178762939068
"558",54,"1",2,"Enc.red",1.63180227746594
"559",55,"1",0.5,"Enc.red",-0.167178762939068
"560",56,"1",NA,"Enc.red",NA
"561",57,"1",1,"Enc.red",0.432481583862603
"562",58,"1",NA,"Enc.red",NA
"563",59,"1",NA,"Enc.red",NA
"564",60,"1",NA,"Enc.red",NA
"565",61,"1",1,"Enc.red",0.432481583862603
"566",62,"1",NA,"Enc.red",NA
"567",63,"1",3.5,"Enc.red",3.43078331787096
"568",1,"1",5,"Kel.hol",2.99429852265656
"569",2,"1",0,"Kel.hol",-0.760901929603331
"570",3,"1",1.5,"Kel.hol",0.365658206074636
"571",4,"1",2,"Kel.hol",0.741178251300625
"572",5,"1",1.5,"Kel.hol",0.365658206074636
"573",6,"1",0,"Kel.hol",-0.760901929603331
"574",7,"1",3,"Kel.hol",1.4922183417526
"575",8,"1",2.2222,"Kel.hol",0.908059359399054
"576",9,"1",4,"Kel.hol",2.24325843220458
"577",10,"1",2,"Kel.hol",0.741178251300625
"578",11,"1",1.5,"Kel.hol",0.365658206074636
"579",12,"1",0.5,"Kel.hol",-0.385381884377342
"580",13,"1",1.5,"Kel.hol",0.365658206074636
"581",14,"1",1.5,"Kel.hol",0.365658206074636
"582",15,"1",1,"Kel.hol",-0.00986183915135305
"583",16,"1",2,"Kel.hol",0.741178251300625
"584",17,"1",2.5,"Kel.hol",1.11669829652661
"585",18,"1",0,"Kel.hol",-0.760901929603331
"586",19,"1",0,"Kel.hol",-0.760901929603331
"587",20,"1",NA,"Kel.hol",NA
"588",21,"1",0,"Kel.hol",-0.760901929603331
"589",22,"1",0,"Kel.hol",-0.760901929603331
"590",23,"1",0,"Kel.hol",-0.760901929603331
"591",24,"1",0,"Kel.hol",-0.760901929603331
"592",25,"1",0,"Kel.hol",-0.760901929603331
"593",26,"1",NA,"Kel.hol",NA
"594",27,"1",0.5,"Kel.hol",-0.385381884377342
"595",28,"1",0,"Kel.hol",-0.760901929603331
"596",29,"1",0,"Kel.hol",-0.760901929603331
"597",30,"1",0,"Kel.hol",-0.760901929603331
"598",31,"1",0,"Kel.hol",-0.760901929603331
"599",32,"1",0,"Kel.hol",-0.760901929603331
"600",33,"1",0,"Kel.hol",-0.760901929603331
"601",34,"1",0,"Kel.hol",-0.760901929603331
"602",35,"1",0,"Kel.hol",-0.760901929603331
"603",36,"1",0,"Kel.hol",-0.760901929603331
"604",37,"1",0,"Kel.hol",-0.760901929603331
"605",38,"1",0.5,"Kel.hol",-0.385381884377342
"606",39,"1",1.5,"Kel.hol",0.365658206074636
"607",40,"1",0,"Kel.hol",-0.760901929603331
"608",41,"1",0,"Kel.hol",-0.760901929603331
"609",42,"1",0,"Kel.hol",-0.760901929603331
"610",43,"1",0,"Kel.hol",-0.760901929603331
"611",44,"1",0,"Kel.hol",-0.760901929603331
"612",45,"1",0,"Kel.hol",-0.760901929603331
"613",46,"1",1,"Kel.hol",-0.00986183915135305
"614",47,"1",1,"Kel.hol",-0.00986183915135305
"615",48,"1",NA,"Kel.hol",NA
"616",49,"1",3.5,"Kel.hol",1.86773838697859
"617",50,"1",0,"Kel.hol",-0.760901929603331
"618",51,"1",2.5,"Kel.hol",1.11669829652661
"619",52,"1",3,"Kel.hol",1.4922183417526
"620",53,"1",1,"Kel.hol",-0.00986183915135305
"621",54,"1",4.5,"Kel.hol",2.61877847743057
"622",55,"1",2,"Kel.hol",0.741178251300625
"623",56,"1",NA,"Kel.hol",NA
"624",57,"1",0,"Kel.hol",-0.760901929603331
"625",58,"1",NA,"Kel.hol",NA
"626",59,"1",NA,"Kel.hol",NA
"627",60,"1",NA,"Kel.hol",NA
"628",61,"1",3,"Kel.hol",1.4922183417526
"629",62,"1",NA,"Kel.hol",NA
"630",63,"1",0,"Kel.hol",-0.760901929603331
"631",1,"1",3.5,"Lam.spp",-0.106464065606774
"632",2,"1",17.5,"Lam.spp",1.93164748764531
"633",3,"1",30,"Lam.spp",3.7513899459061
"634",4,"1",17.5,"Lam.spp",1.93164748764531
"635",5,"1",8,"Lam.spp",0.548643219367111
"636",6,"1",3,"Lam.spp",-0.179253763937206
"637",7,"1",8,"Lam.spp",0.548643219367111
"638",8,"1",2.2222,"Lam.spp",-0.292485418660025
"639",9,"1",6.5,"Lam.spp",0.330274124375816
"640",10,"1",16,"Lam.spp",1.71327839265402
"641",11,"1",16,"Lam.spp",1.71327839265402
"642",12,"1",7,"Lam.spp",0.403063822706247
"643",13,"1",12,"Lam.spp",1.13096080601056
"644",14,"1",9.5,"Lam.spp",0.767012314358406
"645",15,"1",14.5,"Lam.spp",1.49490929766272
"646",16,"1",15.5,"Lam.spp",1.64048869432359
"647",17,"1",15,"Lam.spp",1.56769899599315
"648",18,"1",14.5,"Lam.spp",1.49490929766272
"649",19,"1",11.5,"Lam.spp",1.05817110768013
"650",20,"1",NA,"Lam.spp",NA
"651",21,"1",2.5,"Lam.spp",-0.252043462267637
"652",22,"1",2,"Lam.spp",-0.324833160598069
"653",23,"1",0,"Lam.spp",-0.615991953919796
"654",24,"1",0,"Lam.spp",-0.615991953919796
"655",25,"1",0,"Lam.spp",-0.615991953919796
"656",26,"1",NA,"Lam.spp",NA
"657",27,"1",0,"Lam.spp",-0.615991953919796
"658",28,"1",0,"Lam.spp",-0.615991953919796
"659",29,"1",0,"Lam.spp",-0.615991953919796
"660",30,"1",0,"Lam.spp",-0.615991953919796
"661",31,"1",0,"Lam.spp",-0.615991953919796
"662",32,"1",0,"Lam.spp",-0.615991953919796
"663",33,"1",0,"Lam.spp",-0.615991953919796
"664",34,"1",0,"Lam.spp",-0.615991953919796
"665",35,"1",0,"Lam.spp",-0.615991953919796
"666",36,"1",0,"Lam.spp",-0.615991953919796
"667",37,"1",0,"Lam.spp",-0.615991953919796
"668",38,"1",0,"Lam.spp",-0.615991953919796
"669",39,"1",0,"Lam.spp",-0.615991953919796
"670",40,"1",0,"Lam.spp",-0.615991953919796
"671",41,"1",0,"Lam.spp",-0.615991953919796
"672",42,"1",0,"Lam.spp",-0.615991953919796
"673",43,"1",0,"Lam.spp",-0.615991953919796
"674",44,"1",0,"Lam.spp",-0.615991953919796
"675",45,"1",0,"Lam.spp",-0.615991953919796
"676",46,"1",0,"Lam.spp",-0.615991953919796
"677",47,"1",0.5,"Lam.spp",-0.543202255589364
"678",48,"1",NA,"Lam.spp",NA
"679",49,"1",0,"Lam.spp",-0.615991953919796
"680",50,"1",0,"Lam.spp",-0.615991953919796
"681",51,"1",0,"Lam.spp",-0.615991953919796
"682",52,"1",0,"Lam.spp",-0.615991953919796
"683",53,"1",0,"Lam.spp",-0.615991953919796
"684",54,"1",0,"Lam.spp",-0.615991953919796
"685",55,"1",0,"Lam.spp",-0.615991953919796
"686",56,"1",NA,"Lam.spp",NA
"687",57,"1",0,"Lam.spp",-0.615991953919796
"688",58,"1",NA,"Lam.spp",NA
"689",59,"1",NA,"Lam.spp",NA
"690",60,"1",NA,"Lam.spp",NA
"691",61,"1",0,"Lam.spp",-0.615991953919796
"692",62,"1",NA,"Lam.spp",NA
"693",63,"1",0,"Lam.spp",-0.615991953919796
"694",1,"1",0,"Ora.enc",-0.748718941105359
"695",2,"1",2.5,"Ora.enc",2.10217328876265
"696",3,"1",0.5,"Ora.enc",-0.178540495131756
"697",4,"1",0,"Ora.enc",-0.748718941105359
"698",5,"1",1,"Ora.enc",0.391637950841847
"699",6,"1",0.5,"Ora.enc",-0.178540495131756
"700",7,"1",0.5,"Ora.enc",-0.178540495131756
"701",8,"1",1.1111,"Ora.enc",0.518331601537181
"702",9,"1",0,"Ora.enc",-0.748718941105359
"703",10,"1",0,"Ora.enc",-0.748718941105359
"704",11,"1",1,"Ora.enc",0.391637950841847
"705",12,"1",0.5,"Ora.enc",-0.178540495131756
"706",13,"1",0.5,"Ora.enc",-0.178540495131756
"707",14,"1",1.5,"Ora.enc",0.961816396815449
"708",15,"1",0.5,"Ora.enc",-0.178540495131756
"709",16,"1",1.5,"Ora.enc",0.961816396815449
"710",17,"1",1.5,"Ora.enc",0.961816396815449
"711",18,"1",1.5,"Ora.enc",0.961816396815449
"712",19,"1",1,"Ora.enc",0.391637950841847
"713",20,"1",NA,"Ora.enc",NA
"714",21,"1",0.5,"Ora.enc",-0.178540495131756
"715",22,"1",0.5,"Ora.enc",-0.178540495131756
"716",23,"1",0,"Ora.enc",-0.748718941105359
"717",24,"1",0,"Ora.enc",-0.748718941105359
"718",25,"1",0.5,"Ora.enc",-0.178540495131756
"719",26,"1",NA,"Ora.enc",NA
"720",27,"1",0,"Ora.enc",-0.748718941105359
"721",28,"1",0,"Ora.enc",-0.748718941105359
"722",29,"1",0,"Ora.enc",-0.748718941105359
"723",30,"1",0,"Ora.enc",-0.748718941105359
"724",31,"1",0,"Ora.enc",-0.748718941105359
"725",32,"1",0.5,"Ora.enc",-0.178540495131756
"726",33,"1",0.5,"Ora.enc",-0.178540495131756
"727",34,"1",0,"Ora.enc",-0.748718941105359
"728",35,"1",0,"Ora.enc",-0.748718941105359
"729",36,"1",0,"Ora.enc",-0.748718941105359
"730",37,"1",0,"Ora.enc",-0.748718941105359
"731",38,"1",0,"Ora.enc",-0.748718941105359
"732",39,"1",0.5,"Ora.enc",-0.178540495131756
"733",40,"1",0,"Ora.enc",-0.748718941105359
"734",41,"1",1,"Ora.enc",0.391637950841847
"735",42,"1",0,"Ora.enc",-0.748718941105359
"736",43,"1",0.5,"Ora.enc",-0.178540495131756
"737",44,"1",0,"Ora.enc",-0.748718941105359
"738",45,"1",0,"Ora.enc",-0.748718941105359
"739",46,"1",0.5,"Ora.enc",-0.178540495131756
"740",47,"1",0,"Ora.enc",-0.748718941105359
"741",48,"1",NA,"Ora.enc",NA
"742",49,"1",1,"Ora.enc",0.391637950841847
"743",50,"1",0,"Ora.enc",-0.748718941105359
"744",51,"1",1,"Ora.enc",0.391637950841847
"745",52,"1",4,"Ora.enc",3.81270862668346
"746",53,"1",1.5,"Ora.enc",0.961816396815449
"747",54,"1",4,"Ora.enc",3.81270862668346
"748",55,"1",1.5,"Ora.enc",0.961816396815449
"749",56,"1",NA,"Ora.enc",NA
"750",57,"1",0.5,"Ora.enc",-0.178540495131756
"751",58,"1",NA,"Ora.enc",NA
"752",59,"1",NA,"Ora.enc",NA
"753",60,"1",NA,"Ora.enc",NA
"754",61,"1",1.5,"Ora.enc",0.961816396815449
"755",62,"1",NA,"Ora.enc",NA
"756",63,"1",0.5,"Ora.enc",-0.178540495131756
"757",1,"1",0,"Pin.enc",-0.681925535358683
"758",2,"1",0,"Pin.enc",-0.681925535358683
"759",3,"1",0,"Pin.enc",-0.681925535358683
"760",4,"1",1,"Pin.enc",0.525776278315101
"761",5,"1",0,"Pin.enc",-0.681925535358683
"762",6,"1",0.5,"Pin.enc",-0.0780746285217911
"763",7,"1",0,"Pin.enc",-0.681925535358683
"764",8,"1",0.5556,"Pin.enc",-0.0109264076815287
"765",9,"1",0,"Pin.enc",-0.681925535358683
"766",10,"1",1,"Pin.enc",0.525776278315101
"767",11,"1",4,"Pin.enc",4.14888171933645
"768",12,"1",1,"Pin.enc",0.525776278315101
"769",13,"1",1.5,"Pin.enc",1.12962718515199
"770",14,"1",2,"Pin.enc",1.73347809198889
"771",15,"1",3,"Pin.enc",2.94117990566267
"772",16,"1",1.5,"Pin.enc",1.12962718515199
"773",17,"1",1,"Pin.enc",0.525776278315101
"774",18,"1",1,"Pin.enc",0.525776278315101
"775",19,"1",0,"Pin.enc",-0.681925535358683
"776",20,"1",NA,"Pin.enc",NA
"777",21,"1",0,"Pin.enc",-0.681925535358683
"778",22,"1",0,"Pin.enc",-0.681925535358683
"779",23,"1",0.5,"Pin.enc",-0.0780746285217911
"780",24,"1",0,"Pin.enc",-0.681925535358683
"781",25,"1",0,"Pin.enc",-0.681925535358683
"782",26,"1",NA,"Pin.enc",NA
"783",27,"1",0,"Pin.enc",-0.681925535358683
"784",28,"1",0,"Pin.enc",-0.681925535358683
"785",29,"1",0.5,"Pin.enc",-0.0780746285217911
"786",30,"1",0,"Pin.enc",-0.681925535358683
"787",31,"1",0,"Pin.enc",-0.681925535358683
"788",32,"1",0,"Pin.enc",-0.681925535358683
"789",33,"1",0,"Pin.enc",-0.681925535358683
"790",34,"1",0,"Pin.enc",-0.681925535358683
"791",35,"1",0,"Pin.enc",-0.681925535358683
"792",36,"1",0,"Pin.enc",-0.681925535358683
"793",37,"1",0,"Pin.enc",-0.681925535358683
"794",38,"1",1,"Pin.enc",0.525776278315101
"795",39,"1",0,"Pin.enc",-0.681925535358683
"796",40,"1",0,"Pin.enc",-0.681925535358683
"797",41,"1",0,"Pin.enc",-0.681925535358683
"798",42,"1",1,"Pin.enc",0.525776278315101
"799",43,"1",0,"Pin.enc",-0.681925535358683
"800",44,"1",0,"Pin.enc",-0.681925535358683
"801",45,"1",0,"Pin.enc",-0.681925535358683
"802",46,"1",0,"Pin.enc",-0.681925535358683
"803",47,"1",2,"Pin.enc",1.73347809198889
"804",48,"1",NA,"Pin.enc",NA
"805",49,"1",1,"Pin.enc",0.525776278315101
"806",50,"1",0.5,"Pin.enc",-0.0780746285217911
"807",51,"1",0.5,"Pin.enc",-0.0780746285217911
"808",52,"1",2,"Pin.enc",1.73347809198889
"809",53,"1",0.5,"Pin.enc",-0.0780746285217911
"810",54,"1",1,"Pin.enc",0.525776278315101
"811",55,"1",1,"Pin.enc",0.525776278315101
"812",56,"1",NA,"Pin.enc",NA
"813",57,"1",0,"Pin.enc",-0.681925535358683
"814",58,"1",NA,"Pin.enc",NA
"815",59,"1",NA,"Pin.enc",NA
"816",60,"1",NA,"Pin.enc",NA
"817",61,"1",0.5,"Pin.enc",-0.0780746285217911
"818",62,"1",NA,"Pin.enc",NA
"819",63,"1",1,"Pin.enc",0.525776278315101
"820",1,"1",5,"Rho.cal",2.80297109631732
"821",2,"1",7.5,"Rho.cal",4.4268836519664
"822",3,"1",1,"Rho.cal",0.20471100727878
"823",4,"1",5,"Rho.cal",2.80297109631732
"824",5,"1",5.5,"Rho.cal",3.12775360744714
"825",6,"1",0,"Rho.cal",-0.444854014980854
"826",7,"1",2,"Rho.cal",0.854276029538415
"827",8,"1",1.6667,"Rho.cal",0.637776007619279
"828",9,"1",0,"Rho.cal",-0.444854014980854
"829",10,"1",0,"Rho.cal",-0.444854014980854
"830",11,"1",1,"Rho.cal",0.20471100727878
"831",12,"1",0.5,"Rho.cal",-0.120071503851037
"832",13,"1",1.5,"Rho.cal",0.529493518408598
"833",14,"1",1,"Rho.cal",0.20471100727878
"834",15,"1",1.5,"Rho.cal",0.529493518408598
"835",16,"1",0.5,"Rho.cal",-0.120071503851037
"836",17,"1",0,"Rho.cal",-0.444854014980854
"837",18,"1",1,"Rho.cal",0.20471100727878
"838",19,"1",0.5,"Rho.cal",-0.120071503851037
"839",20,"1",NA,"Rho.cal",NA
"840",21,"1",0,"Rho.cal",-0.444854014980854
"841",22,"1",0,"Rho.cal",-0.444854014980854
"842",23,"1",0,"Rho.cal",-0.444854014980854
"843",24,"1",0,"Rho.cal",-0.444854014980854
"844",25,"1",0,"Rho.cal",-0.444854014980854
"845",26,"1",NA,"Rho.cal",NA
"846",27,"1",0,"Rho.cal",-0.444854014980854
"847",28,"1",0,"Rho.cal",-0.444854014980854
"848",29,"1",0,"Rho.cal",-0.444854014980854
"849",30,"1",0,"Rho.cal",-0.444854014980854
"850",31,"1",0,"Rho.cal",-0.444854014980854
"851",32,"1",0,"Rho.cal",-0.444854014980854
"852",33,"1",0,"Rho.cal",-0.444854014980854
"853",34,"1",0,"Rho.cal",-0.444854014980854
"854",35,"1",0,"Rho.cal",-0.444854014980854
"855",36,"1",0,"Rho.cal",-0.444854014980854
"856",37,"1",0,"Rho.cal",-0.444854014980854
"857",38,"1",0,"Rho.cal",-0.444854014980854
"858",39,"1",0,"Rho.cal",-0.444854014980854
"859",40,"1",0,"Rho.cal",-0.444854014980854
"860",41,"1",0,"Rho.cal",-0.444854014980854
"861",42,"1",0,"Rho.cal",-0.444854014980854
"862",43,"1",0,"Rho.cal",-0.444854014980854
"863",44,"1",0,"Rho.cal",-0.444854014980854
"864",45,"1",0,"Rho.cal",-0.444854014980854
"865",46,"1",0,"Rho.cal",-0.444854014980854
"866",47,"1",0,"Rho.cal",-0.444854014980854
"867",48,"1",NA,"Rho.cal",NA
"868",49,"1",0.5,"Rho.cal",-0.120071503851037
"869",50,"1",0.5,"Rho.cal",-0.120071503851037
"870",51,"1",0,"Rho.cal",-0.444854014980854
"871",52,"1",0.5,"Rho.cal",-0.120071503851037
"872",53,"1",0,"Rho.cal",-0.444854014980854
"873",54,"1",0.5,"Rho.cal",-0.120071503851037
"874",55,"1",0,"Rho.cal",-0.444854014980854
"875",56,"1",NA,"Rho.cal",NA
"876",57,"1",0,"Rho.cal",-0.444854014980854
"877",58,"1",NA,"Rho.cal",NA
"878",59,"1",NA,"Rho.cal",NA
"879",60,"1",NA,"Rho.cal",NA
"880",61,"1",0,"Rho.cal",-0.444854014980854
"881",62,"1",NA,"Rho.cal",NA
"882",63,"1",0.5,"Rho.cal",-0.120071503851037
"883",1,"1",25.5,"San.NA",1.36503139295833
"884",2,"1",13,"San.NA",0.1911422736414
"885",3,"1",8,"San.NA",-0.278413374085373
"886",4,"1",4,"San.NA",-0.654057892266791
"887",5,"1",2.5,"San.NA",-0.794924586584823
"888",6,"1",3,"San.NA",-0.747969021812146
"889",7,"1",0.5,"San.NA",-0.982746845675532
"890",8,"1",15.5556,"San.NA",0.431141556307508
"891",9,"1",44.5,"San.NA",3.14934285432007
"892",10,"1",43.5,"San.NA",3.05543172477471
"893",11,"1",30.5,"San.NA",1.8345870406851
"894",12,"1",42.5,"San.NA",2.96152059522936
"895",13,"1",22,"San.NA",1.03634243954959
"896",14,"1",16.5,"San.NA",0.519831227050141
"897",15,"1",14.5,"San.NA",0.332008967959432
"898",16,"1",14.5,"San.NA",0.332008967959432
"899",17,"1",13.5,"San.NA",0.238097838414077
"900",18,"1",10.5,"San.NA",-0.0436355502219866
"901",19,"1",25.5,"San.NA",1.36503139295833
"902",20,"1",NA,"San.NA",NA
"903",21,"1",8.5,"San.NA",-0.231457809312696
"904",22,"1",5,"San.NA",-0.560146762721437
"905",23,"1",11,"San.NA",0.00332001455069065
"906",24,"1",3,"San.NA",-0.747969021812146
"907",25,"1",3.5,"San.NA",-0.701013457039469
"908",26,"1",NA,"San.NA",NA
"909",27,"1",5.5,"San.NA",-0.513191197948759
"910",28,"1",4,"San.NA",-0.654057892266791
"911",29,"1",1,"San.NA",-0.935791280902855
"912",30,"1",3.5,"San.NA",-0.701013457039469
"913",31,"1",1.5,"San.NA",-0.888835716130178
"914",32,"1",1,"San.NA",-0.935791280902855
"915",33,"1",4,"San.NA",-0.654057892266791
"916",34,"1",0,"San.NA",-1.02970241044821
"917",35,"1",0.5,"San.NA",-0.982746845675532
"918",36,"1",8,"San.NA",-0.278413374085373
"919",37,"1",7.5,"San.NA",-0.32536893885805
"920",38,"1",6,"San.NA",-0.466235633176082
"921",39,"1",1,"San.NA",-0.935791280902855
"922",40,"1",0.5,"San.NA",-0.982746845675532
"923",41,"1",3.5,"San.NA",-0.701013457039469
"924",42,"1",1.5,"San.NA",-0.888835716130178
"925",43,"1",6.5,"San.NA",-0.419280068403405
"926",44,"1",9,"San.NA",-0.184502244540018
"927",45,"1",19,"San.NA",0.754609050913527
"928",46,"1",5,"San.NA",-0.560146762721437
"929",47,"1",9.5,"San.NA",-0.137546679767341
"930",48,"1",NA,"San.NA",NA
"931",49,"1",16.5,"San.NA",0.519831227050141
"932",50,"1",22,"San.NA",1.03634243954959
"933",51,"1",9,"San.NA",-0.184502244540018
"934",52,"1",13,"San.NA",0.1911422736414
"935",53,"1",12.5,"San.NA",0.144186708868723
"936",54,"1",15,"San.NA",0.378964532732109
"937",55,"1",9,"San.NA",-0.184502244540018
"938",56,"1",NA,"San.NA",NA
"939",57,"1",7.5,"San.NA",-0.32536893885805
"940",58,"1",NA,"San.NA",NA
"941",59,"1",NA,"San.NA",NA
"942",60,"1",NA,"San.NA",NA
"943",61,"1",5,"San.NA",-0.560146762721437
"944",62,"1",NA,"San.NA",NA
"945",63,"1",14.5,"San.NA",0.332008967959432
"946",1,"2",3.5,"Bal.ele",4.07196712984742
"947",2,"2",2.5,"Bal.ele",2.75602653300648
"948",3,"2",0,"Bal.ele",-0.53382495909585
"949",4,"2",1.5,"Bal.ele",1.44008593616555
"950",5,"2",1,"Bal.ele",0.782115637745083
"951",6,"2",0,"Bal.ele",-0.53382495909585
"952",7,"2",0,"Bal.ele",-0.53382495909585
"953",8,"2",NA,"Bal.ele",NA
"954",9,"2",2,"Bal.ele",2.09805623458602
"955",10,"2",2.5,"Bal.ele",2.75602653300648
"956",11,"2",1.5,"Bal.ele",1.44008593616555
"957",12,"2",0.5,"Bal.ele",0.124145339324616
"958",13,"2",1,"Bal.ele",0.782115637745083
"959",14,"2",0.5,"Bal.ele",0.124145339324616
"960",15,"2",0,"Bal.ele",-0.53382495909585
"961",16,"2",0,"Bal.ele",-0.53382495909585
"962",17,"2",0,"Bal.ele",-0.53382495909585
"963",18,"2",0,"Bal.ele",-0.53382495909585
"964",19,"2",0,"Bal.ele",-0.53382495909585
"965",20,"2",NA,"Bal.ele",NA
"966",21,"2",0,"Bal.ele",-0.53382495909585
"967",22,"2",0,"Bal.ele",-0.53382495909585
"968",23,"2",0.5,"Bal.ele",0.124145339324616
"969",24,"2",0,"Bal.ele",-0.53382495909585
"970",25,"2",0.5,"Bal.ele",0.124145339324616
"971",26,"2",NA,"Bal.ele",NA
"972",27,"2",0.5,"Bal.ele",0.124145339324616
"973",28,"2",0,"Bal.ele",-0.53382495909585
"974",29,"2",0.5,"Bal.ele",0.124145339324616
"975",30,"2",0.5,"Bal.ele",0.124145339324616
"976",31,"2",0,"Bal.ele",-0.53382495909585
"977",32,"2",0,"Bal.ele",-0.53382495909585
"978",33,"2",0,"Bal.ele",-0.53382495909585
"979",34,"2",0,"Bal.ele",-0.53382495909585
"980",35,"2",0,"Bal.ele",-0.53382495909585
"981",36,"2",0,"Bal.ele",-0.53382495909585
"982",37,"2",0,"Bal.ele",-0.53382495909585
"983",38,"2",0,"Bal.ele",-0.53382495909585
"984",39,"2",0,"Bal.ele",-0.53382495909585
"985",40,"2",NA,"Bal.ele",NA
"986",41,"2",1,"Bal.ele",0.782115637745083
"987",42,"2",0,"Bal.ele",-0.53382495909585
"988",43,"2",0.5,"Bal.ele",0.124145339324616
"989",44,"2",0,"Bal.ele",-0.53382495909585
"990",45,"2",0,"Bal.ele",-0.53382495909585
"991",46,"2",0,"Bal.ele",-0.53382495909585
"992",47,"2",0,"Bal.ele",-0.53382495909585
"993",48,"2",NA,"Bal.ele",NA
"994",49,"2",NA,"Bal.ele",NA
"995",50,"2",0.5,"Bal.ele",0.124145339324616
"996",51,"2",0.5,"Bal.ele",0.124145339324616
"997",52,"2",0,"Bal.ele",-0.53382495909585
"998",53,"2",0,"Bal.ele",-0.53382495909585
"999",54,"2",0,"Bal.ele",-0.53382495909585
"1000",55,"2",0,"Bal.ele",-0.53382495909585
"1001",56,"2",NA,"Bal.ele",NA
"1002",57,"2",0,"Bal.ele",-0.53382495909585
"1003",58,"2",NA,"Bal.ele",NA
"1004",59,"2",NA,"Bal.ele",NA
"1005",60,"2",0,"Bal.ele",-0.53382495909585
"1006",61,"2",0,"Bal.ele",-0.53382495909585
"1007",62,"2",NA,"Bal.ele",NA
"1008",63,"2",0,"Bal.ele",-0.53382495909585
"1009",1,"2",3,"Bar.sub",-0.150452538774919
"1010",2,"2",6,"Bar.sub",0.412416959230073
"1011",3,"2",4,"Bar.sub",0.0371706272267447
"1012",4,"2",1,"Bar.sub",-0.525698870778247
"1013",5,"2",0.5,"Bar.sub",-0.619510453779079
"1014",6,"2",4,"Bar.sub",0.0371706272267447
"1015",7,"2",0.5,"Bar.sub",-0.619510453779079
"1016",8,"2",NA,"Bar.sub",NA
"1017",9,"2",0.5,"Bar.sub",-0.619510453779079
"1018",10,"2",1,"Bar.sub",-0.525698870778247
"1019",11,"2",0,"Bar.sub",-0.713322036779911
"1020",12,"2",0.5,"Bar.sub",-0.619510453779079
"1021",13,"2",1,"Bar.sub",-0.525698870778247
"1022",14,"2",2,"Bar.sub",-0.338075704776583
"1023",15,"2",0.5,"Bar.sub",-0.619510453779079
"1024",16,"2",1.5,"Bar.sub",-0.431887287777415
"1025",17,"2",2.5,"Bar.sub",-0.244264121775751
"1026",18,"2",4.5,"Bar.sub",0.130982210227577
"1027",19,"2",8,"Bar.sub",0.7876632912334
"1028",20,"2",NA,"Bar.sub",NA
"1029",21,"2",20,"Bar.sub",3.03914128325337
"1030",22,"2",20,"Bar.sub",3.03914128325337
"1031",23,"2",19.5,"Bar.sub",2.94532970025254
"1032",24,"2",19,"Bar.sub",2.8515181172517
"1033",25,"2",15,"Bar.sub",2.10102545324505
"1034",26,"2",NA,"Bar.sub",NA
"1035",27,"2",1.5,"Bar.sub",-0.431887287777415
"1036",28,"2",0.5,"Bar.sub",-0.619510453779079
"1037",29,"2",2.5,"Bar.sub",-0.244264121775751
"1038",30,"2",2.5,"Bar.sub",-0.244264121775751
"1039",31,"2",2.5,"Bar.sub",-0.244264121775751
"1040",32,"2",0.5,"Bar.sub",-0.619510453779079
"1041",33,"2",0.5,"Bar.sub",-0.619510453779079
"1042",34,"2",1,"Bar.sub",-0.525698870778247
"1043",35,"2",2,"Bar.sub",-0.338075704776583
"1044",36,"2",0.5,"Bar.sub",-0.619510453779079
"1045",37,"2",0.5,"Bar.sub",-0.619510453779079
"1046",38,"2",1.5,"Bar.sub",-0.431887287777415
"1047",39,"2",1,"Bar.sub",-0.525698870778247
"1048",40,"2",NA,"Bar.sub",NA
"1049",41,"2",10,"Bar.sub",1.16290962323673
"1050",42,"2",3,"Bar.sub",-0.150452538774919
